txn_id,customer_id,product_id,ts,date,month,country,region,category,status,currency,amount,amount_usd
t0008799,c02245,p0074,2025-01-04 00:10:00+00:00,2025-01-04,2025-01,CA,,beauty,cancelled,BRL,23.67,4.2606
t0007158,c02176,p0008,2025-01-04 00:59:00+00:00,2025-01-04,2025-01,MX,LATAM,toys,paid,USD,39.57,39.57
t0021159,c00599,p0111,2025-01-04 01:26:00+00:00,2025-01-04,2025-01,ES,EU,books,paid,USD,14.26,14.26
t0006959,c01672,p0039,2025-01-04 02:54:00+00:00,2025-01-04,2025-01,BR,LATAM,home,paid,BRL,45.81,8.245800000000001
t0009446,c00650,p0103,2025-01-04 03:40:00+00:00,2025-01-04,2025-01,CO,LATAM,books,paid,USD,26.15,26.15
t0000964,c02527,p0109,2025-01-04 05:15:00+00:00,2025-01-04,2025-01,AR,LATAM,books,paid,USD,8.78,8.78
t0003971,c02856,p0035,2025-01-04 05:29:00+00:00,2025-01-04,2025-01,CO,LATAM,sports,paid,USD,268.09,268.09
t0012813,c02145,p0100,2025-01-04 05:32:00+00:00,2025-01-04,2025-01,ES,EU,electronics,paid,USD,162.24,162.24
t0001323,c01910,p0103,2025-01-04 06:59:00+00:00,2025-01-04,2025-01,FR,EU,books,paid,USD,21.59,21.59
t0011391,c02000,p0071,2025-01-04 07:05:00+00:00,2025-01-04,2025-01,AR,LATAM,beauty,refunded,USD,13.01,13.01
t0009204,c00020,p0019,2025-01-04 07:33:00+00:00,2025-01-04,2025-01,US,,clothing,paid,USD,44.57,44.57
t0015974,c02519,p0116,2025-01-04 08:34:00+00:00,2025-01-04,2025-01,US,,toys,refunded,USD,63.39,63.39
t0007227,c02331,p0068,2025-01-04 08:39:00+00:00,2025-01-04,2025-01,ES,EU,beauty,paid,USD,10.33,10.33
t0007058,c00438,p0063,2025-01-04 09:19:00+00:00,2025-01-04,2025-01,NL,EU,toys,paid,EUR,24.61,26.5788
t0021726,c02867,p0110,2025-01-04 09:35:00+00:00,2025-01-04,2025-01,CA,,electronics,refunded,EUR,213.56,230.6448
t0001650,c00130,p0005,2025-01-04 10:18:00+00:00,2025-01-04,2025-01,US,,electronics,paid,USD,414.28,414.28
t0006863,c03477,p0103,2025-01-04 10:19:00+00:00,2025-01-04,2025-01,CA,,books,cancelled,EUR,20.98,22.6584
t0012090,c00259,p0088,2025-01-04 10:26:00+00:00,2025-01-04,2025-01,DE,EU,home,paid,EUR,200.71,216.76680000000002
t0006583,c01070,p0001,2025-01-04 10:26:00+00:00,2025-01-04,2025-01,MX,LATAM,books,paid,USD,16.05,16.05
t0012550,c02139,p0071,2025-01-04 10:33:00+00:00,2025-01-04,2025-01,MX,LATAM,beauty,paid,USD,18.15,18.15
t0017154,c02578,p0109,2025-01-04 10:38:00+00:00,2025-01-04,2025-01,,,books,paid,EUR,17.81,19.2348
t0021846,c01070,p0109,2025-01-04 10:41:00+00:00,2025-01-04,2025-01,MX,LATAM,books,paid,USD,23.86,23.86
t0007161,c02633,p0039,2025-01-04 10:45:00+00:00,2025-01-04,2025-01,CA,,home,refunded,EUR,84.77,91.55160000000001
t0019935,c03114,p0091,2025-01-04 11:03:00+00:00,2025-01-04,2025-01,IT,EU,electronics,paid,MXN,238.24,13.81792
t0006027,c01520,p0067,2025-01-04 11:09:00+00:00,2025-01-04,2025-01,US,,electronics,paid,USD,352.38,352.38
t0002094,c03418,p0029,2025-01-04 11:17:00+00:00,2025-01-04,2025-01,US,,home,paid,USD,64.49,64.49
t0018522,c00942,p0053,2025-01-04 11:27:00+00:00,2025-01-04,2025-01,CA,,sports,paid,EUR,81.85,88.398
t0000581,c01480,p0083,2025-01-04 11:33:00+00:00,2025-01-04,2025-01,AR,LATAM,books,paid,MXN,23.44,1.35952
t0021731,c02560,p0036,2025-01-04 11:34:00+00:00,2025-01-04,2025-01,US,,beauty,paid,USD,26.24,26.24
t0001614,c03360,p0050,2025-01-04 11:54:00+00:00,2025-01-04,2025-01,US,,electronics,paid,EUR,151.13,163.2204
t0008982,c01808,p0001,2025-01-04 12:00:00+00:00,2025-01-04,2025-01,AR,LATAM,books,paid,USD,21.31,21.31
t0014499,c01600,p0048,2025-01-04 12:11:00+00:00,2025-01-04,2025-01,AR,LATAM,clothing,paid,MXN,56.0,3.248
t0002853,c01641,p0078,2025-01-04 12:48:00+00:00,2025-01-04,2025-01,MX,LATAM,electronics,refunded,EUR,148.78,160.6824
t0013590,c02131,p0072,2025-01-04 12:49:00+00:00,2025-01-04,2025-01,PT,EU,electronics,paid,USD,305.87,305.87
t0010133,c03315,p0020,2025-01-04 12:51:00+00:00,2025-01-04,2025-01,CO,LATAM,books,refunded,USD,71.2,71.2
t0000189,c01718,p0077,2025-01-04 13:14:00+00:00,2025-01-04,2025-01,PE,LATAM,beauty,refunded,EUR,58.3,62.964
t0016683,c00166,p0018,2025-01-04 13:28:00+00:00,2025-01-04,2025-01,,,clothing,paid,USD,27.34,27.34
t0016324,c00460,p0035,2025-01-04 13:33:00+00:00,2025-01-04,2025-01,FR,EU,sports,paid,MXN,89.52,5.19216
t0017827,c03469,p0014,2025-01-04 13:48:00+00:00,2025-01-04,2025-01,PE,LATAM,books,paid,BRL,28.37,5.1066
t0001875,c02929,p0043,2025-01-04 13:57:00+00:00,2025-01-04,2025-01,DE,EU,electronics,refunded,USD,272.75,272.75
t0021261,c00808,p0034,2025-01-04 14:07:00+00:00,2025-01-04,2025-01,BR,LATAM,sports,paid,USD,91.83,91.83
t0013239,c00990,p0001,2025-01-04 14:16:00+00:00,2025-01-04,2025-01,BR,LATAM,books,paid,USD,39.9,39.9
t0015463,c03289,p0104,2025-01-04 15:29:00+00:00,2025-01-04,2025-01,CO,LATAM,clothing,paid,USD,34.4,34.4
t0000835,c00772,p0100,2025-01-04 15:44:00+00:00,2025-01-04,2025-01,US,,electronics,paid,BRL,261.38,47.0484
t0010325,c00566,p0072,2025-01-04 16:27:00+00:00,2025-01-04,2025-01,SE,EU,electronics,paid,EUR,280.63,303.0804
t0004846,c01515,p0047,2025-01-04 16:37:00+00:00,2025-01-04,2025-01,AR,LATAM,books,refunded,MXN,15.19,0.88102
t0015045,c02974,p0070,2025-01-04 16:41:00+00:00,2025-01-04,2025-01,US,,sports,refunded,USD,94.15,94.15
t0018893,c01124,p0030,2025-01-04 17:02:00+00:00,2025-01-04,2025-01,US,,electronics,paid,USD,119.74,119.74
t0017949,c02277,p0061,2025-01-04 17:05:00+00:00,2025-01-04,2025-01,US,,clothing,refunded,USD,43.32,43.32
t0014972,c02438,p0054,2025-01-04 17:14:00+00:00,2025-01-04,2025-01,CA,,toys,paid,USD,75.25,75.25
t0004049,c01856,p0070,2025-01-04 17:21:00+00:00,2025-01-04,2025-01,AR,LATAM,sports,paid,USD,69.05,69.05
t0018108,c02514,p0105,2025-01-04 17:41:00+00:00,2025-01-04,2025-01,PT,EU,toys,paid,USD,11.12,11.12
t0000648,c03483,p0028,2025-01-04 18:16:00+00:00,2025-01-04,2025-01,US,,clothing,paid,USD,91.55,91.55
t0008265,c01933,p0035,2025-01-04 18:45:00+00:00,2025-01-04,2025-01,ES,EU,sports,refunded,EUR,22.4,24.192
t0005572,c02326,p0104,2025-01-04 18:57:00+00:00,2025-01-04,2025-01,CA,,clothing,paid,USD,24.98,24.98
t0002030,c02550,p0112,2025-01-04 19:07:00+00:00,2025-01-04,2025-01,US,,electronics,paid,EUR,302.15,326.322
t0006292,c00828,p0093,2025-01-04 19:13:00+00:00,2025-01-04,2025-01,US,,beauty,paid,EUR,21.16,22.852800000000002
t0012296,c00282,p0099,2025-01-04 19:17:00+00:00,2025-01-04,2025-01,CL,LATAM,electronics,cancelled,USD,187.71,187.71
t0012913,c02479,p0006,2025-01-04 19:22:00+00:00,2025-01-04,2025-01,BR,LATAM,electronics,paid,MXN,319.29,18.51882
t0003920,c00173,p0065,2025-01-04 19:41:00+00:00,2025-01-04,2025-01,FR,EU,books,paid,EUR,14.93,16.1244
t0014962,c02921,p0032,2025-01-04 19:41:00+00:00,2025-01-04,2025-01,US,,electronics,paid,BRL,293.84,52.89119999999999
t0020042,c02044,p0033,2025-01-04 19:41:00+00:00,2025-01-04,2025-01,ES,EU,electronics,paid,USD,339.76,339.76
t0008460,c00720,p0044,2025-01-04 19:45:00+00:00,2025-01-04,2025-01,US,,toys,paid,MXN,25.07,1.4540600000000001
t0016111,c02893,p0099,2025-01-04 19:57:00+00:00,2025-01-04,2025-01,PE,LATAM,electronics,cancelled,USD,175.0,175.0
t0010115,c00219,p0057,2025-01-04 19:58:00+00:00,2025-01-04,2025-01,,,electronics,paid,USD,250.38,250.38
t0000270,c03020,p0025,2025-01-04 20:00:00+00:00,2025-01-04,2025-01,US,,clothing,paid,USD,35.07,35.07
t0020594,c00392,p0020,2025-01-04 20:07:00+00:00,2025-01-04,2025-01,CA,,books,paid,BRL,18.69,3.3642000000000003
t0011960,c01033,p0083,2025-01-04 21:13:00+00:00,2025-01-04,2025-01,US,,books,paid,USD,36.6,36.6
t0006255,c02521,p0023,2025-01-04 21:31:00+00:00,2025-01-04,2025-01,PT,EU,books,paid,MXN,12.0,0.6960000000000001
t0000918,c01853,p0046,2025-01-04 21:53:00+00:00,2025-01-04,2025-01,US,,home,refunded,USD,46.84,46.84
t0013294,c02577,p0078,2025-01-04 22:00:00+00:00,2025-01-04,2025-01,US,,electronics,paid,BRL,231.4,41.652
t0018420,c01749,p0039,2025-01-04 22:01:00+00:00,2025-01-04,2025-01,ES,EU,home,paid,USD,103.27,103.27
t0002463,c03087,p0070,2025-01-04 22:01:00+00:00,2025-01-04,2025-01,NL,EU,sports,paid,USD,146.77,146.77
t0018403,c02597,p0070,2025-01-04 22:32:00+00:00,2025-01-04,2025-01,FR,EU,sports,paid,USD,62.48,62.48
t0002166,c03205,p0050,2025-01-04 23:15:00+00:00,2025-01-04,2025-01,CA,,electronics,paid,EUR,235.68,254.53440000000003
t0005669,c03108,p0113,2025-01-04 23:36:00+00:00,2025-01-04,2025-01,IT,EU,sports,paid,EUR,233.6,252.288
t0006222,c02709,p0021,2025-01-05 03:11:00+00:00,2025-01-05,2025-01,US,,home,paid,USD,145.17,145.17
t0006893,c02276,p0101,2025-01-05 03:11:00+00:00,2025-01-05,2025-01,NL,EU,electronics,paid,USD,415.29,415.29
t0003471,c00933,p0008,2025-01-05 05:44:00+00:00,2025-01-05,2025-01,BR,LATAM,toys,refunded,BRL,55.5,9.99
t0021547,c03367,p0103,2025-01-05 07:34:00+00:00,2025-01-05,2025-01,FR,EU,books,paid,USD,27.8,27.8
t0004409,c00214,p0039,2025-01-05 08:05:00+00:00,2025-01-05,2025-01,CL,LATAM,home,paid,USD,28.98,28.98
t0003298,c02604,p0068,2025-01-05 08:14:00+00:00,2025-01-05,2025-01,DE,EU,beauty,paid,USD,33.88,33.88
t0003181,c00245,p0081,2025-01-05 08:46:00+00:00,2025-01-05,2025-01,SE,EU,toys,cancelled,USD,37.71,37.71
t0013713,c02987,p0091,2025-01-05 09:02:00+00:00,2025-01-05,2025-01,FR,EU,electronics,paid,USD,236.53,236.53
t0012006,c01447,p0004,2025-01-05 09:08:00+00:00,2025-01-05,2025-01,ES,EU,home,paid,EUR,36.19,39.0852
t0005634,c03331,p0061,2025-01-05 09:23:00+00:00,2025-01-05,2025-01,NL,EU,clothing,paid,USD,66.53,66.53
t0009035,c01445,p0014,2025-01-05 09:42:00+00:00,2025-01-05,2025-01,CA,,books,paid,USD,58.49,58.49
t0005388,c01593,p0107,2025-01-05 09:46:00+00:00,2025-01-05,2025-01,FR,EU,clothing,refunded,USD,47.57,47.57
t0005675,c01607,p0037,2025-01-05 10:06:00+00:00,2025-01-05,2025-01,US,,books,paid,USD,32.35,32.35
t0004563,c00708,p0067,2025-01-05 10:10:00+00:00,2025-01-05,2025-01,AR,LATAM,electronics,refunded,EUR,158.18,170.83440000000002
t0015347,c02257,p0066,2025-01-05 10:25:00+00:00,2025-01-05,2025-01,ES,EU,home,paid,USD,57.51,57.51
t0011690,c01940,p0008,2025-01-05 10:32:00+00:00,2025-01-05,2025-01,CA,,toys,paid,EUR,17.95,19.386
t0019085,c01072,p0027,2025-01-05 10:41:00+00:00,2025-01-05,2025-01,US,,electronics,paid,EUR,696.38,752.0904
t0015230,c01690,p0015,2025-01-05 10:41:00+00:00,2025-01-05,2025-01,MX,LATAM,electronics,paid,EUR,252.17,272.3436
t0018984,c02756,p0084,2025-01-05 10:43:00+00:00,2025-01-05,2025-01,US,,electronics,refunded,USD,106.04,106.04
t0017733,c03197,p0106,2025-01-05 10:45:00+00:00,2025-01-05,2025-01,DE,EU,books,paid,MXN,21.97,1.27426
t0002959,c01210,p0044,2025-01-05 10:45:00+00:00,2025-01-05,2025-01,ES,EU,toys,refunded,EUR,60.47,65.30760000000001
t0021640,c00522,p0076,2025-01-05 11:01:00+00:00,2025-01-05,2025-01,NL,EU,beauty,paid,BRL,23.5,4.2299999999999995
t0010763,c00905,p0101,2025-01-05 11:29:00+00:00,2025-01-05,2025-01,CL,LATAM,electronics,paid,USD,383.19,383.19
t0021724,c01755,p0018,2025-01-05 11:42:00+00:00,2025-01-05,2025-01,BR,LATAM,clothing,paid,USD,23.72,23.72
t0002955,c02298,p0078,2025-01-05 11:44:00+00:00,2025-01-05,2025-01,PE,LATAM,electronics,paid,EUR,148.14,159.9912
t0010152,c01889,p0060,2025-01-05 12:11:00+00:00,2025-01-05,2025-01,CL,LATAM,books,paid,BRL,17.18,3.0924
t0002863,c00588,p0075,2025-01-05 12:15:00+00:00,2025-01-05,2025-01,CO,LATAM,beauty,paid,EUR,46.04,49.723200000000006
t0010508,c00516,p0058,2025-01-05 12:21:00+00:00,2025-01-05,2025-01,CL,LATAM,electronics,paid,USD,234.36,234.36
t0010523,c03442,p0080,2025-01-05 12:34:00+00:00,2025-01-05,2025-01,CA,,electronics,paid,EUR,172.65,186.46200000000002
t0018982,c03075,p0009,2025-01-05 12:35:00+00:00,2025-01-05,2025-01,IT,EU,home,refunded,EUR,73.6,79.488
t0017417,c00310,p0036,2025-01-05 12:43:00+00:00,2025-01-05,2025-01,US,,beauty,cancelled,MXN,28.21,1.6361800000000002
t0003654,c00618,p0015,2025-01-05 12:52:00+00:00,2025-01-05,2025-01,US,,electronics,refunded,USD,217.84,217.84
t0002229,c00033,p0097,2025-01-05 13:37:00+00:00,2025-01-05,2025-01,BR,LATAM,clothing,cancelled,EUR,70.11,75.7188
t0016247,c01057,p0031,2025-01-05 13:47:00+00:00,2025-01-05,2025-01,SE,EU,home,cancelled,USD,90.5,90.5
t0017631,c01792,p0022,2025-01-05 14:17:00+00:00,2025-01-05,2025-01,MX,LATAM,electronics,paid,USD,194.2,194.2
t0019846,c02411,p0119,2025-01-05 14:19:00+00:00,2025-01-05,2025-01,AR,LATAM,toys,paid,MXN,64.96,3.76768
t0015313,c00280,p0058,2025-01-05 14:32:00+00:00,2025-01-05,2025-01,US,,electronics,refunded,USD,116.78,116.78
t0004684,c01148,p0050,2025-01-05 15:43:00+00:00,2025-01-05,2025-01,SE,EU,electronics,paid,BRL,92.56,16.6608
t0017969,c03370,p0040,2025-01-05 16:10:00+00:00,2025-01-05,2025-01,BR,LATAM,clothing,paid,MXN,25.68,1.48944
t0008520,c02480,p0044,2025-01-05 16:12:00+00:00,2025-01-05,2025-01,IT,EU,toys,paid,USD,56.11,56.11
t0012767,c02108,p0086,2025-01-05 17:17:00+00:00,2025-01-05,2025-01,CO,LATAM,books,cancelled,USD,42.27,42.27
t0008949,c01474,p0070,2025-01-05 17:22:00+00:00,2025-01-05,2025-01,US,,sports,paid,MXN,59.13,3.4295400000000003
t0002574,c01028,p0067,2025-01-05 18:21:00+00:00,2025-01-05,2025-01,,,electronics,refunded,USD,483.03,483.03
t0016147,c02102,p0101,2025-01-05 18:29:00+00:00,2025-01-05,2025-01,FR,EU,electronics,paid,EUR,489.32,528.4656
t0004472,c00116,p0075,2025-01-05 19:03:00+00:00,2025-01-05,2025-01,FR,EU,beauty,refunded,MXN,65.1,3.7758
t0011386,c01696,p0046,2025-01-05 19:11:00+00:00,2025-01-05,2025-01,AR,LATAM,home,paid,EUR,126.35,136.458
t0012053,c03228,p0046,2025-01-05 19:23:00+00:00,2025-01-05,2025-01,CL,LATAM,home,paid,USD,26.22,26.22
t0015633,c03342,p0042,2025-01-05 19:47:00+00:00,2025-01-05,2025-01,US,,clothing,paid,USD,124.18,124.18
t0021857,c03464,p0047,2025-01-05 19:48:00+00:00,2025-01-05,2025-01,FR,EU,books,cancelled,USD,22.65,22.65
t0002238,c03338,p0090,2025-01-05 19:51:00+00:00,2025-01-05,2025-01,US,,clothing,paid,EUR,21.4,23.112
t0007203,c02878,p0061,2025-01-05 20:07:00+00:00,2025-01-05,2025-01,PE,LATAM,clothing,paid,EUR,51.17,55.263600000000004
t0020826,c03003,p0070,2025-01-05 20:13:00+00:00,2025-01-05,2025-01,BR,LATAM,sports,paid,USD,83.47,83.47
t0013919,c00854,p0077,2025-01-05 20:16:00+00:00,2025-01-05,2025-01,AR,LATAM,beauty,paid,EUR,98.9,106.81200000000001
t0014897,c01660,p0068,2025-01-05 20:26:00+00:00,2025-01-05,2025-01,DE,EU,beauty,refunded,USD,29.28,29.28
t0011103,c01222,p0074,2025-01-05 20:44:00+00:00,2025-01-05,2025-01,IT,EU,beauty,paid,USD,108.48,108.48
t0006968,c02177,p0001,2025-01-05 20:49:00+00:00,2025-01-05,2025-01,CO,LATAM,books,cancelled,EUR,43.58,47.0664
t0004084,c00016,p0112,2025-01-05 21:00:00+00:00,2025-01-05,2025-01,,,electronics,paid,USD,121.46,121.46
t0000331,c01516,p0074,2025-01-05 21:05:00+00:00,2025-01-05,2025-01,ES,EU,beauty,paid,USD,47.44,47.44
t0008080,c03023,p0095,2025-01-05 21:14:00+00:00,2025-01-05,2025-01,BR,LATAM,beauty,paid,USD,17.67,17.67
t0001834,c00860,p0035,2025-01-05 21:20:00+00:00,2025-01-05,2025-01,AR,LATAM,sports,paid,USD,30.92,30.92
t0015605,c03108,p0111,2025-01-05 21:21:00+00:00,2025-01-05,2025-01,IT,EU,books,paid,USD,24.6,24.6
t0018088,c02968,p0058,2025-01-05 21:22:00+00:00,2025-01-05,2025-01,US,,electronics,paid,EUR,255.71,276.1668
t0015642,c00111,p0104,2025-01-05 21:23:00+00:00,2025-01-05,2025-01,ES,EU,clothing,refunded,BRL,61.4,11.052
t0003030,c00302,p0041,2025-01-05 21:25:00+00:00,2025-01-05,2025-01,CA,,electronics,cancelled,USD,100.39,100.39
t0003193,c00593,p0044,2025-01-05 21:28:00+00:00,2025-01-05,2025-01,MX,LATAM,toys,paid,EUR,26.16,28.2528
t0017531,c02889,p0080,2025-01-05 21:29:00+00:00,2025-01-05,2025-01,NL,EU,electronics,paid,EUR,250.96,271.0368
t0005939,c00103,p0020,2025-01-05 21:29:00+00:00,2025-01-05,2025-01,US,,books,cancelled,USD,10.97,10.97
t0015403,c03032,p0007,2025-01-05 21:30:00+00:00,2025-01-05,2025-01,BR,LATAM,electronics,paid,USD,110.78,110.78
t0004392,c03215,p0037,2025-01-05 21:31:00+00:00,2025-01-05,2025-01,IT,EU,books,paid,BRL,9.94,1.7892
t0010600,c03495,p0068,2025-01-05 21:48:00+00:00,2025-01-05,2025-01,MX,LATAM,beauty,refunded,USD,83.34,83.34
t0006174,c01249,p0068,2025-01-05 22:12:00+00:00,2025-01-05,2025-01,CA,,beauty,paid,USD,61.25,61.25
t0007497,c00613,p0116,2025-01-05 22:19:00+00:00,2025-01-05,2025-01,ES,EU,toys,paid,MXN,17.41,1.0097800000000001
t0017357,c00617,p0048,2025-01-05 22:20:00+00:00,2025-01-05,2025-01,PE,LATAM,clothing,paid,USD,51.34,51.34
t0001598,c03186,p0022,2025-01-05 22:30:00+00:00,2025-01-05,2025-01,CL,LATAM,electronics,paid,USD,90.09,90.09
t0020216,c03231,p0091,2025-01-05 22:38:00+00:00,2025-01-05,2025-01,DE,EU,electronics,paid,USD,125.71,125.71
t0010719,c01233,p0089,2025-01-05 22:39:00+00:00,2025-01-05,2025-01,FR,EU,toys,refunded,BRL,34.22,6.159599999999999
t0007110,c01546,p0097,2025-01-05 22:43:00+00:00,2025-01-05,2025-01,FR,EU,clothing,paid,EUR,38.12,41.1696
t0002232,c00408,p0027,2025-01-05 22:51:00+00:00,2025-01-05,2025-01,CO,LATAM,electronics,paid,USD,99.69,99.69
t0018106,c01550,p0038,2025-01-05 22:55:00+00:00,2025-01-05,2025-01,SE,EU,electronics,paid,MXN,251.26,14.573080000000001
t0010914,c00565,p0086,2025-01-05 22:59:00+00:00,2025-01-05,2025-01,US,,books,paid,USD,7.02,7.02
t0003118,c01191,p0099,2025-01-05 23:26:00+00:00,2025-01-05,2025-01,IT,EU,electronics,cancelled,USD,209.88,209.88
t0021715,c00844,p0059,2025-01-06 00:09:00+00:00,2025-01-06,2025-01,SE,EU,electronics,paid,EUR,300.6,324.648
t0016107,c03005,p0096,2025-01-06 00:14:00+00:00,2025-01-06,2025-01,DE,EU,clothing,paid,USD,63.93,63.93
t0018334,c02450,p0037,2025-01-06 02:25:00+00:00,2025-01-06,2025-01,CA,,books,paid,USD,13.41,13.41
t0001446,c00017,p0087,2025-01-06 06:38:00+00:00,2025-01-06,2025-01,US,,beauty,paid,USD,32.96,32.96
t0005542,c00189,p0116,2025-01-06 06:45:00+00:00,2025-01-06,2025-01,CA,,toys,paid,USD,24.56,24.56
t0001773,c01807,p0102,2025-01-06 07:04:00+00:00,2025-01-06,2025-01,CO,LATAM,home,paid,BRL,57.04,10.267199999999999
t0005953,c01013,p0040,2025-01-06 07:20:00+00:00,2025-01-06,2025-01,MX,LATAM,clothing,paid,USD,23.44,23.44
t0016178,c00861,p0054,2025-01-06 07:41:00+00:00,2025-01-06,2025-01,AR,LATAM,toys,paid,USD,29.65,29.65
t0021827,c02119,p0005,2025-01-06 07:44:00+00:00,2025-01-06,2025-01,US,,electronics,refunded,USD,184.83,184.83
t0001135,c03199,p0084,2025-01-06 08:11:00+00:00,2025-01-06,2025-01,SE,EU,electronics,paid,EUR,117.92,127.35360000000001
t0012189,c00451,p0104,2025-01-06 08:35:00+00:00,2025-01-06,2025-01,US,,clothing,cancelled,USD,28.43,28.43
t0006532,c00780,p0115,2025-01-06 09:10:00+00:00,2025-01-06,2025-01,BR,LATAM,home,paid,USD,109.3,109.3
t0013894,c01369,p0094,2025-01-06 09:37:00+00:00,2025-01-06,2025-01,US,,home,paid,USD,26.04,26.04
t0004053,c01234,p0088,2025-01-06 09:42:00+00:00,2025-01-06,2025-01,ES,EU,home,paid,USD,87.31,87.31
t0015444,c01562,p0092,2025-01-06 10:04:00+00:00,2025-01-06,2025-01,CA,,beauty,paid,USD,24.63,24.63
t0017873,c02279,p0043,2025-01-06 10:09:00+00:00,2025-01-06,2025-01,AR,LATAM,electronics,cancelled,USD,248.55,248.55
t0007706,c01327,p0098,2025-01-06 10:14:00+00:00,2025-01-06,2025-01,US,,clothing,cancelled,EUR,22.45,24.246000000000002
t0004953,c01455,p0104,2025-01-06 11:22:00+00:00,2025-01-06,2025-01,AR,LATAM,clothing,paid,EUR,51.45,55.56600000000001
t0008188,c02463,p0111,2025-01-06 11:33:00+00:00,2025-01-06,2025-01,MX,LATAM,books,paid,BRL,35.4,6.372
t0014431,c02958,p0087,2025-01-06 11:33:00+00:00,2025-01-06,2025-01,CA,,beauty,paid,USD,18.09,18.09
t0009849,c01725,p0101,2025-01-06 11:36:00+00:00,2025-01-06,2025-01,IT,EU,electronics,paid,MXN,100.57,5.83306
t0019461,c02573,p0068,2025-01-06 11:37:00+00:00,2025-01-06,2025-01,PE,LATAM,beauty,paid,USD,46.28,46.28
t0016043,c01569,p0005,2025-01-06 11:52:00+00:00,2025-01-06,2025-01,US,,electronics,paid,USD,296.12,296.12
t0003377,c03205,p0103,2025-01-06 11:59:00+00:00,2025-01-06,2025-01,CA,,books,cancelled,USD,10.35,10.35
t0000796,c00110,p0082,2025-01-06 12:03:00+00:00,2025-01-06,2025-01,US,,home,refunded,MXN,23.65,1.3717
t0015725,c02988,p0107,2025-01-06 12:09:00+00:00,2025-01-06,2025-01,US,,clothing,refunded,USD,69.79,69.79
t0009987,c00416,p0072,2025-01-06 12:26:00+00:00,2025-01-06,2025-01,CA,,electronics,refunded,USD,128.96,128.96
t0001394,c02570,p0061,2025-01-06 12:42:00+00:00,2025-01-06,2025-01,CA,,clothing,paid,BRL,40.17,7.2306
t0010681,c03358,p0007,2025-01-06 12:44:00+00:00,2025-01-06,2025-01,AR,LATAM,electronics,paid,USD,144.27,144.27
t0011099,c01066,p0025,2025-01-06 12:47:00+00:00,2025-01-06,2025-01,ES,EU,clothing,refunded,USD,93.27,93.27
t0006262,c00647,p0071,2025-01-06 12:51:00+00:00,2025-01-06,2025-01,BR,LATAM,beauty,paid,EUR,15.68,16.9344
t0009333,c01334,p0098,2025-01-06 12:56:00+00:00,2025-01-06,2025-01,PE,LATAM,clothing,paid,USD,25.62,25.62
t0008419,c02315,p0022,2025-01-06 13:22:00+00:00,2025-01-06,2025-01,CO,LATAM,electronics,paid,MXN,195.0,11.31
t0016518,c00675,p0046,2025-01-06 13:28:00+00:00,2025-01-06,2025-01,US,,home,paid,USD,69.91,69.91
t0007896,c03090,p0002,2025-01-06 13:56:00+00:00,2025-01-06,2025-01,CA,,sports,paid,USD,139.12,139.12
t0008251,c01670,p0069,2025-01-06 13:58:00+00:00,2025-01-06,2025-01,US,,electronics,paid,USD,230.67,230.67
t0016978,c02783,p0018,2025-01-06 14:10:00+00:00,2025-01-06,2025-01,CA,,clothing,paid,USD,59.01,59.01
t0020344,c01283,p0094,2025-01-06 14:18:00+00:00,2025-01-06,2025-01,MX,LATAM,home,paid,BRL,46.17,8.3106
t0017382,c02082,p0017,2025-01-06 14:39:00+00:00,2025-01-06,2025-01,US,,books,paid,USD,15.21,15.21
t0001527,c02546,p0016,2025-01-06 14:58:00+00:00,2025-01-06,2025-01,CA,,electronics,paid,EUR,177.64,191.8512
t0012783,c01575,p0079,2025-01-06 16:06:00+00:00,2025-01-06,2025-01,IT,EU,books,cancelled,USD,44.92,44.92
t0015147,c01541,p0007,2025-01-06 16:44:00+00:00,2025-01-06,2025-01,CL,LATAM,electronics,refunded,EUR,105.63,114.0804
t0009567,c03118,p0046,2025-01-06 16:58:00+00:00,2025-01-06,2025-01,PT,EU,home,paid,EUR,211.57,228.4956
t0013006,c00385,p0072,2025-01-06 17:06:00+00:00,2025-01-06,2025-01,CL,LATAM,electronics,paid,EUR,100.82,108.8856
t0005995,c01948,p0026,2025-01-06 17:10:00+00:00,2025-01-06,2025-01,BR,LATAM,beauty,paid,USD,68.34,68.34
t0002947,c02641,p0059,2025-01-06 18:04:00+00:00,2025-01-06,2025-01,,,electronics,paid,EUR,269.56,291.1248
t0021671,c00223,p0054,2025-01-06 18:08:00+00:00,2025-01-06,2025-01,ES,EU,toys,paid,USD,27.65,27.65
t0016805,c00043,p0078,2025-01-06 18:20:00+00:00,2025-01-06,2025-01,CO,LATAM,electronics,paid,USD,96.03,96.03
t0017134,c02698,p0074,2025-01-06 18:27:00+00:00,2025-01-06,2025-01,US,,beauty,paid,EUR,31.82,34.3656
t0002059,c00922,p0100,2025-01-06 18:30:00+00:00,2025-01-06,2025-01,US,,electronics,paid,USD,109.16,109.16
t0005125,c01161,p0097,2025-01-06 18:30:00+00:00,2025-01-06,2025-01,US,,clothing,paid,BRL,44.52,8.0136
t0014550,c00945,p0011,2025-01-06 18:35:00+00:00,2025-01-06,2025-01,BR,LATAM,electronics,paid,BRL,162.42,29.235599999999998
t0014259,c02141,p0114,2025-01-06 18:54:00+00:00,2025-01-06,2025-01,US,,beauty,paid,USD,41.31,41.31
