date,region,country,category,total_usd,n
2025-01-20,LATAM,MX,books,53.02,3
2025-01-20,LATAM,MX,electronics,450.49487999999997,3
2025-01-20,LATAM,MX,sports,142.33,1
2025-01-20,LATAM,MX,toys,17.3016,1
2025-01-20,LATAM,PE,books,14.01,1
2025-01-20,LATAM,PE,clothing,105.46200000000002,1
2025-01-20,LATAM,PE,toys,1.87108,1
2025-01-21,EU,DE,beauty,16.91146,2
2025-01-21,EU,DE,books,13.23,1
2025-01-21,EU,DE,electronics,118.29,1
2025-01-21,EU,ES,beauty,53.41,1
2025-01-21,EU,ES,clothing,30.47,1
2025-01-21,EU,ES,electronics,292.62,2
2025-01-21,EU,ES,toys,61.300000000000004,2
2025-01-21,EU,FR,home,237.49,1
2025-01-21,EU,FR,sports,90.84,1
2025-01-21,EU,IT,home,31.0,1
2025-01-21,EU,IT,sports,64.68,1
2025-01-21,EU,NL,beauty,2.4516600000000004,1
2025-01-21,EU,NL,electronics,400.25,1
2025-01-21,EU,PT,beauty,31.5,1
2025-01-21,EU,SE,electronics,162.6048,1
2025-01-21,LATAM,AR,books,33.644800000000004,2
2025-01-21,LATAM,AR,electronics,8.1635,1
2025-01-21,LATAM,BR,books,83.2728,3
2025-01-21,LATAM,BR,clothing,36.903600000000004,1
2025-01-21,LATAM,BR,electronics,477.63800000000003,3
2025-01-21,LATAM,BR,toys,27.40872,2
2025-01-21,LATAM,CL,beauty,53.73,1
2025-01-21,LATAM,CL,books,1.26382,1
2025-01-21,LATAM,CL,clothing,8.6688,1
2025-01-21,LATAM,CL,home,47.58,1
2025-01-21,LATAM,CO,clothing,137.53,1
2025-01-21,LATAM,CO,electronics,461.4624,1
2025-01-21,LATAM,CO,toys,64.61,2
2025-01-21,LATAM,MX,clothing,81.6372,1
2025-01-21,LATAM,MX,electronics,277.76614,2
2025-01-21,LATAM,PE,clothing,60.47,1
2025-01-21,LATAM,PE,home,32.37,1
2025-01-21,LATAM,PE,toys,8.5212,1
2025-01-22,EU,DE,clothing,34.74,1
2025-01-22,EU,DE,home,60.642,3
2025-01-22,EU,DE,toys,16.16,1
2025-01-22,EU,ES,beauty,49.626000000000005,1
2025-01-22,EU,ES,books,72.6896,2
2025-01-22,EU,ES,clothing,66.03,2
2025-01-22,EU,ES,electronics,1241.9945,5
2025-01-22,EU,ES,home,24.71,1
2025-01-22,EU,ES,sports,138.2,2
2025-01-22,EU,ES,toys,61.37,1
2025-01-22,EU,FR,books,21.7188,1
2025-01-22,EU,FR,clothing,37.74,1
2025-01-22,EU,FR,electronics,75.3,1
2025-01-22,EU,FR,home,18.423,1
2025-01-22,EU,FR,toys,47.98,1
2025-01-22,EU,IT,beauty,149.48000000000002,2
2025-01-22,EU,NL,beauty,56.9052,1
2025-01-22,EU,NL,clothing,33.22,1
2025-01-22,EU,NL,electronics,153.43,1
2025-01-22,EU,SE,beauty,39.087399999999995,2
2025-01-22,EU,SE,clothing,116.21,1
2025-01-22,EU,SE,electronics,357.45,1
2025-01-22,LATAM,AR,books,24.39,1
2025-01-22,LATAM,AR,electronics,116.3916,1
2025-01-22,LATAM,AR,home,71.39,1
2025-01-22,LATAM,AR,sports,36.3312,1
2025-01-22,LATAM,BR,beauty,113.65480000000001,2
2025-01-22,LATAM,BR,clothing,103.8528,1
2025-01-22,LATAM,BR,electronics,174.98,1
2025-01-22,LATAM,CL,books,35.93,1
2025-01-22,LATAM,CL,clothing,68.5,1
2025-01-22,LATAM,CO,books,10.32,1
2025-01-22,LATAM,CO,electronics,30.742199999999997,1
2025-01-22,LATAM,MX,beauty,143.2076,2
2025-01-22,LATAM,MX,clothing,64.6,1
2025-01-22,LATAM,MX,electronics,40.5738,1
2025-01-22,LATAM,MX,sports,8.738999999999999,1
2025-01-22,LATAM,PE,home,101.9,1
2025-01-23,EU,DE,beauty,35.10042,2
2025-01-23,EU,DE,books,16.87,1
2025-01-23,EU,ES,beauty,82.93,1
2025-01-23,EU,ES,home,9.9528,1
2025-01-23,EU,ES,sports,191.41,1
2025-01-23,EU,FR,beauty,93.8844,2
2025-01-23,EU,FR,books,55.9224,1
2025-01-23,EU,FR,home,84.08,1
2025-01-23,EU,IT,electronics,213.96,1
2025-01-23,EU,IT,sports,133.6716,1
2025-01-23,EU,IT,toys,1.1089600000000002,1
2025-01-23,EU,NL,books,42.769999999999996,2
2025-01-23,EU,NL,clothing,5.015840000000001,1
2025-01-23,EU,PT,beauty,24.1758,1
2025-01-23,EU,PT,home,19.39,1
2025-01-23,EU,SE,clothing,64.69,1
2025-01-23,EU,SE,sports,66.75,1
2025-01-23,LATAM,AR,electronics,31.109460000000002,1
2025-01-23,LATAM,BR,beauty,55.18,2
2025-01-23,LATAM,BR,books,19.67,1
2025-01-23,LATAM,BR,electronics,72.61,1
2025-01-23,LATAM,CL,beauty,40.13,1
2025-01-23,LATAM,CL,clothing,142.49,2
2025-01-23,LATAM,CL,sports,65.93,1
2025-01-23,LATAM,CO,electronics,357.7608,1
2025-01-23,LATAM,CO,sports,115.2,1
2025-01-23,LATAM,MX,electronics,446.99968,4
2025-01-23,LATAM,MX,home,47.43,1
2025-01-23,LATAM,PE,beauty,23.7816,1
2025-01-23,LATAM,PE,clothing,1.5845600000000002,1
2025-01-23,LATAM,PE,electronics,142.37,1
2025-01-24,EU,DE,books,20.04,1
2025-01-24,EU,DE,clothing,48.78360000000001,1
2025-01-24,EU,DE,electronics,912.55,1
2025-01-24,EU,ES,clothing,6.5178,1
2025-01-24,EU,ES,electronics,246.46680000000003,1
2025-01-24,EU,ES,toys,54.91066,2
2025-01-24,EU,FR,books,0.85202,1
2025-01-24,EU,FR,electronics,308.43,1
2025-01-24,EU,FR,home,78.49440000000001,1
2025-01-24,EU,PT,books,16.54,1
2025-01-24,EU,SE,home,58.55,1
2025-01-24,LATAM,AR,beauty,4.944599999999999,1
2025-01-24,LATAM,BR,clothing,1.7231800000000002,1
2025-01-24,LATAM,BR,electronics,98.78039999999999,1
2025-01-24,LATAM,BR,toys,8.026200000000001,1
2025-01-24,LATAM,CL,clothing,65.3184,1
2025-01-24,LATAM,CL,electronics,23.09502,1
2025-01-24,LATAM,CO,clothing,6.318,1
2025-01-24,LATAM,CO,home,31.23262,2
2025-01-24,LATAM,CO,sports,54.5292,1
2025-01-24,LATAM,CO,toys,33.75,1
2025-01-24,LATAM,MX,beauty,95.2236,1
2025-01-24,LATAM,MX,books,40.5484,2
2025-01-24,LATAM,MX,electronics,123.71,1
2025-01-24,LATAM,MX,toys,49.6908,1
2025-01-24,LATAM,PE,toys,26.76,1
2025-01-25,EU,DE,electronics,367.79400000000004,1
2025-01-25,EU,DE,home,64.68,1
2025-01-25,EU,ES,beauty,64.38,1
2025-01-25,EU,ES,books,55.55,3
2025-01-25,EU,ES,clothing,44.107200000000006,1
2025-01-25,EU,ES,electronics,337.4784,1
2025-01-25,EU,ES,sports,43.68,1
2025-01-25,EU,ES,toys,81.6944,3
2025-01-25,EU,FR,books,1.8241,1
2025-01-25,EU,IT,books,1.47842,1
2025-01-25,EU,IT,electronics,744.32,2
2025-01-25,EU,IT,sports,17.41,1
2025-01-25,EU,IT,toys,26.46,1
2025-01-25,EU,NL,beauty,5.0007600000000005,1
2025-01-25,EU,SE,books,19.29,1
2025-01-25,LATAM,AR,electronics,176.2884,1
2025-01-25,LATAM,BR,beauty,46.1388,2
2025-01-25,LATAM,BR,clothing,65.88000000000001,1
2025-01-25,LATAM,BR,electronics,188.81,1
2025-01-25,LATAM,BR,toys,57.93,1
2025-01-25,LATAM,CL,books,9.39,1
2025-01-25,LATAM,CO,books,6.09318,2
2025-01-25,LATAM,CO,clothing,28.38,1
2025-01-25,LATAM,CO,home,265.09000000000003,2
2025-01-25,LATAM,MX,beauty,31.989600000000003,1
2025-01-25,LATAM,MX,clothing,26.35,1
2025-01-25,LATAM,MX,toys,41.7744,1
2025-01-25,LATAM,PE,toys,36.9468,1
2025-01-26,EU,DE,clothing,112.3632,2
2025-01-26,EU,DE,electronics,273.43,1
2025-01-26,EU,ES,beauty,20.5956,1
2025-01-26,EU,ES,electronics,859.4124,3
2025-01-26,EU,ES,home,8.66578,1
2025-01-26,EU,ES,toys,15.549199999999999,2
2025-01-26,EU,FR,books,10.75,1
2025-01-26,EU,FR,clothing,110.92,1
2025-01-26,EU,FR,electronics,156.38400000000001,1
2025-01-26,EU,IT,electronics,285.36840000000007,1
2025-01-26,EU,IT,toys,32.97,1
2025-01-26,EU,NL,books,28.12,1
2025-01-26,EU,NL,electronics,14.74998,1
2025-01-26,EU,SE,beauty,66.41,1
2025-01-26,EU,SE,electronics,357.17,1
2025-01-26,LATAM,AR,clothing,36.32040000000001,1
2025-01-26,LATAM,AR,toys,17.66,1
2025-01-26,LATAM,BR,books,30.088800000000003,1
2025-01-26,LATAM,BR,electronics,38.269800000000004,1
2025-01-26,LATAM,CL,books,11.502,1
2025-01-26,LATAM,CO,beauty,13.6188,1
2025-01-26,LATAM,CO,books,18.1764,1
2025-01-26,LATAM,CO,electronics,286.96,1
2025-01-26,LATAM,MX,beauty,52.21,1
2025-01-26,LATAM,MX,electronics,17.481780000000004,1
2025-01-26,LATAM,MX,sports,77.59,1
2025-01-26,LATAM,MX,toys,30.402,1
2025-01-26,LATAM,PE,electronics,764.518,3
2025-01-26,LATAM,PE,sports,76.7664,1
2025-01-27,EU,DE,beauty,31.23,1
2025-01-27,EU,DE,books,11.610000000000001,1
2025-01-27,EU,DE,electronics,262.6884,1
2025-01-27,EU,DE,home,55.2312,1
2025-01-27,EU,ES,books,61.9932,3
2025-01-27,EU,ES,electronics,855.8244,2
2025-01-27,EU,FR,books,21.1356,1
2025-01-27,EU,FR,clothing,7.033579999999999,2
2025-01-27,EU,FR,home,63.46,1
2025-01-27,EU,FR,toys,2.2212,1
2025-01-27,EU,IT,beauty,31.07,1
2025-01-27,EU,IT,electronics,315.97536,3
2025-01-27,EU,IT,toys,66.77,1
2025-01-27,EU,NL,clothing,53.39,1
2025-01-27,EU,PT,electronics,5.341220000000001,1
2025-01-27,EU,PT,sports,156.88,1
2025-01-27,EU,SE,sports,119.6,1
2025-01-27,LATAM,AR,beauty,26.654400000000003,1
2025-01-27,LATAM,AR,clothing,59.66,1
2025-01-27,LATAM,BR,books,23.33,1
2025-01-27,LATAM,BR,clothing,98.08,1
2025-01-27,LATAM,BR,home,117.77,1
2025-01-27,LATAM,CL,books,10.6,1
2025-01-27,LATAM,CL,home,56.34,1
2025-01-27,LATAM,CO,electronics,179.6,1
2025-01-27,LATAM,MX,sports,57.844800000000006,1
2025-01-28,EU,ES,beauty,5.4054,1
2025-01-28,EU,ES,clothing,49.54,1
2025-01-28,EU,ES,electronics,185.89,1
2025-01-28,EU,ES,sports,76.75,1
2025-01-28,EU,FR,clothing,1.7121600000000001,1
2025-01-28,EU,FR,electronics,122.3296,2
2025-01-28,EU,FR,sports,39.85,1
2025-01-28,EU,IT,books,53.870400000000004,2
2025-01-28,EU,IT,clothing,50.85,1
2025-01-28,EU,IT,electronics,163.04992,2
2025-01-28,EU,PT,home,77.11,1
2025-01-28,LATAM,AR,books,41.86,2
2025-01-28,LATAM,BR,beauty,45.4356,1
2025-01-28,LATAM,BR,electronics,426.61708000000004,3
2025-01-28,LATAM,CL,toys,1.49814,1
2025-01-28,LATAM,CO,beauty,46.85,1
2025-01-28,LATAM,CO,books,1.5370000000000001,1
2025-01-28,LATAM,CO,electronics,61.2198,1
2025-01-28,LATAM,CO,home,76.77720000000001,1
2025-01-28,LATAM,MX,beauty,71.62,1
2025-01-28,LATAM,MX,electronics,75.51658,3
2025-01-28,LATAM,MX,home,131.47,2
2025-01-28,LATAM,MX,sports,224.51999999999998,2
2025-01-28,LATAM,PE,electronics,439.46,1
2025-01-29,EU,DE,electronics,83.6,1
2025-01-29,EU,DE,home,102.61,1
2025-01-29,EU,ES,beauty,18.07,1
2025-01-29,EU,ES,books,12.495600000000001,1
2025-01-29,EU,ES,clothing,54.73,1
2025-01-29,EU,ES,electronics,427.47,2
2025-01-29,EU,ES,home,28.771200000000004,1
2025-01-29,EU,FR,books,46.78680000000001,2
2025-01-29,EU,IT,clothing,20.22,1
2025-01-29,EU,NL,beauty,14.317200000000001,1
2025-01-29,EU,NL,electronics,139.6,1
2025-01-29,EU,NL,toys,43.9,1
2025-01-29,EU,PT,clothing,11.053799999999999,1
2025-01-29,EU,SE,electronics,417.2796,2
2025-01-29,LATAM,AR,beauty,42.82878000000001,2
2025-01-29,LATAM,AR,electronics,33.345,2
2025-01-29,LATAM,AR,toys,27.648000000000003,1
2025-01-29,LATAM,BR,electronics,537.8240000000001,2
2025-01-29,LATAM,BR,sports,4.967700000000001,1
2025-01-29,LATAM,CL,clothing,48.4713,2
2025-01-29,LATAM,CL,electronics,213.7208,2
2025-01-29,LATAM,CO,clothing,44.33,1
2025-01-29,LATAM,CO,home,18.44,1
2025-01-29,LATAM,CO,sports,145.08,1
2025-01-29,LATAM,MX,beauty,40.48,1
2025-01-29,LATAM,MX,books,2.3958,1
2025-01-29,LATAM,MX,electronics,380.16756,3
2025-01-29,LATAM,MX,home,117.7788,2
2025-01-29,LATAM,PE,clothing,6.232100000000001,1
2025-01-29,LATAM,PE,home,142.6032,1
2025-01-30,EU,DE,books,24.57,1
2025-01-30,EU,DE,home,258.37080000000003,2
2025-01-30,EU,ES,beauty,59.93,1
2025-01-30,EU,ES,clothing,3.4974,1
2025-01-30,EU,ES,electronics,305.54,1
2025-01-30,EU,ES,home,97.23240000000001,1
2025-01-30,EU,ES,toys,0.70528,1
2025-01-30,EU,FR,clothing,61.398,1
2025-01-30,EU,FR,electronics,631.9295999999999,2
2025-01-30,EU,FR,home,111.92,1
2025-01-30,EU,IT,beauty,55.43,1
2025-01-30,EU,IT,electronics,6.43742,1
2025-01-30,EU,IT,toys,47.0,1
2025-01-30,EU,NL,beauty,4.40742,1
2025-01-30,EU,NL,clothing,54.38,1
2025-01-30,EU,NL,electronics,191.1,1
2025-01-30,EU,SE,clothing,76.01,1
2025-01-30,EU,SE,electronics,187.32,1
2025-01-30,LATAM,BR,beauty,49.410000000000004,1
2025-01-30,LATAM,BR,sports,94.01,1
2025-01-30,LATAM,CL,books,30.2,1
2025-01-30,LATAM,CL,clothing,48.54,1
2025-01-30,LATAM,CL,sports,147.67,1
2025-01-30,LATAM,CO,books,37.62,1
2025-01-30,LATAM,CO,electronics,692.9128000000001,2
2025-01-30,LATAM,CO,home,58.01,1
2025-01-30,LATAM,MX,beauty,42.82,1
2025-01-30,LATAM,MX,electronics,1164.8016,4
2025-01-30,LATAM,PE,beauty,26.71,1
2025-01-30,LATAM,PE,toys,15.61,1
2025-01-31,EU,DE,clothing,52.38,1
2025-01-31,EU,DE,electronics,54.410399999999996,1
2025-01-31,EU,DE,sports,33.31,1
2025-01-31,EU,ES,clothing,1.43666,1
2025-01-31,EU,ES,electronics,4.582,1
2025-01-31,EU,ES,home,24.8076,1
2025-01-31,EU,ES,sports,39.28,1
2025-01-31,EU,FR,clothing,43.52,1
2025-01-31,EU,FR,home,198.77,1
2025-01-31,EU,FR,sports,88.0092,1
2025-01-31,EU,IT,books,6.633,1
2025-01-31,EU,IT,clothing,52.19,1
2025-01-31,EU,IT,electronics,610.5799999999999,2
2025-01-31,EU,IT,home,72.58,1
2025-01-31,EU,IT,sports,121.79,2
2025-01-31,EU,NL,books,18.51,1
2025-01-31,EU,NL,electronics,169.62480000000002,1
2025-01-31,EU,NL,sports,53.34,1
2025-01-31,EU,PT,beauty,35.25,1
2025-01-31,LATAM,AR,books,44.1828,2
2025-01-31,LATAM,AR,electronics,337.56,1
2025-01-31,LATAM,AR,home,24.69,1
2025-01-31,LATAM,BR,clothing,145.0668,2
2025-01-31,LATAM,BR,electronics,40.858200000000004,1
2025-01-31,LATAM,CO,books,3.6306000000000003,1
2025-01-31,LATAM,CO,toys,30.369600000000002,1
2025-01-31,LATAM,MX,books,8.694,1
2025-01-31,LATAM,MX,electronics,353.9846,2
2025-01-31,LATAM,MX,home,33.88,1
2025-01-31,LATAM,PE,beauty,0.92452,1
2025-02-01,EU,DE,books,22.582800000000002,1
2025-02-01,EU,DE,electronics,229.38,1
2025-02-01,EU,ES,beauty,113.14260000000002,2
2025-02-01,EU,ES,books,21.13,1
2025-02-01,EU,ES,clothing,41.55,1
2025-02-01,EU,ES,electronics,179.14,1
2025-02-01,EU,ES,sports,7.2504,1
2025-02-01,EU,FR,clothing,45.424800000000005,1
2025-02-01,EU,FR,electronics,263.4501,2
2025-02-01,EU,IT,electronics,279.51480000000004,1
2025-02-01,EU,IT,home,88.98,1
2025-02-01,EU,NL,beauty,28.22,1
2025-02-01,EU,NL,clothing,17.62,1
2025-02-01,EU,PT,books,4.064399999999999,1
2025-02-01,EU,PT,electronics,721.06,2
2025-02-01,EU,SE,clothing,71.56080000000001,1
2025-02-01,LATAM,AR,books,40.6476,2
2025-02-01,LATAM,AR,electronics,418.97,1
2025-02-01,LATAM,AR,sports,112.81,1
2025-02-01,LATAM,AR,toys,10.41,1
2025-02-01,LATAM,BR,electronics,456.9402,3
2025-02-01,LATAM,BR,sports,67.21,1
2025-02-01,LATAM,CL,clothing,39.61,1
2025-02-01,LATAM,CL,toys,90.1296,2
2025-02-01,LATAM,CO,clothing,53.44,1
2025-02-01,LATAM,CO,electronics,7.69834,1
2025-02-01,LATAM,MX,books,27.76,1
2025-02-01,LATAM,MX,clothing,24.6852,1
2025-02-01,LATAM,MX,electronics,780.8728000000001,3
2025-02-01,LATAM,MX,home,25.53,1
2025-02-01,LATAM,MX,toys,29.78,1
2025-02-01,LATAM,PE,electronics,443.93,2
2025-02-01,LATAM,PE,toys,54.8,2
2025-02-02,EU,DE,home,7.777220000000001,1
2025-02-02,EU,ES,beauty,30.6504,1
2025-02-02,EU,ES,books,12.938400000000001,1
2025-02-02,EU,ES,clothing,35.84,1
2025-02-02,EU,ES,electronics,382.4952,2
2025-02-02,EU,FR,beauty,29.54,1
2025-02-02,EU,FR,books,0.62234,1
2025-02-02,EU,FR,electronics,164.25,2
2025-02-02,EU,FR,toys,18.87,1
2025-02-02,EU,IT,books,19.51,1
2025-02-02,EU,IT,clothing,10.4148,1
2025-02-02,EU,NL,home,24.58,1
2025-02-02,EU,NL,sports,121.25160000000001,1
2025-02-02,EU,SE,books,13.18,1
2025-02-02,EU,SE,electronics,429.87,2
2025-02-02,LATAM,AR,beauty,46.26,1
2025-02-02,LATAM,AR,books,21.13,1
2025-02-02,LATAM,AR,electronics,207.31916,2
2025-02-02,LATAM,BR,beauty,96.876,1
2025-02-02,LATAM,BR,clothing,4.7988,1
2025-02-02,LATAM,BR,electronics,163.5534,2
2025-02-02,LATAM,CL,electronics,233.84,1
2025-02-02,LATAM,CO,beauty,75.2,1
2025-02-02,LATAM,CO,books,50.519999999999996,2
2025-02-02,LATAM,CO,electronics,1163.708,3
2025-02-02,LATAM,CO,home,7.0818,1
2025-02-02,LATAM,MX,electronics,555.4,2
2025-02-02,LATAM,MX,sports,88.45200000000001,1
2025-02-02,LATAM,PE,beauty,1.334,1
2025-02-02,LATAM,PE,clothing,22.6422,1
2025-02-03,EU,DE,sports,80.86532,2
2025-02-03,EU,ES,home,138.33720000000002,1
2025-02-03,EU,ES,sports,281.21,1
2025-02-03,EU,FR,beauty,149.43,1
2025-02-03,EU,FR,books,40.3156,2
2025-02-03,EU,FR,clothing,44.09,1
2025-02-03,EU,FR,home,5.2218,1
2025-02-03,EU,FR,sports,64.37,1
2025-02-03,EU,FR,toys,39.49,1
2025-02-03,EU,IT,electronics,141.3612,1
2025-02-03,EU,NL,electronics,184.06,1
2025-02-03,LATAM,AR,electronics,936.60302,3
2025-02-03,LATAM,BR,beauty,15.89,1
2025-02-03,LATAM,BR,clothing,59.440160000000006,2
2025-02-03,LATAM,BR,electronics,589.2804,1
2025-02-03,LATAM,BR,home,14.396400000000002,1
2025-02-03,LATAM,CL,beauty,22.95,1
2025-02-03,LATAM,CL,electronics,190.05,1
2025-02-03,LATAM,CO,electronics,528.4,2
2025-02-03,LATAM,CO,home,137.16,1
2025-02-03,LATAM,CO,toys,11.97,1
2025-02-03,LATAM,MX,books,28.7,1
2025-02-03,LATAM,MX,clothing,37.68,1
2025-02-03,LATAM,MX,electronics,840.5436,4
2025-02-03,LATAM,MX,sports,260.91,2
2025-02-03,LATAM,MX,toys,70.31880000000001,1
2025-02-03,LATAM,PE,electronics,309.01,1
2025-02-04,EU,DE,home,32.82,1
2025-02-04,EU,ES,books,10.51326,2
2025-02-04,EU,FR,beauty,59.3148,2
2025-02-04,EU,FR,books,0.6699,1
2025-02-04,EU,FR,home,29.26,1
2025-02-04,EU,FR,toys,22.0,1
2025-02-04,EU,IT,electronics,84.61768000000002,2
2025-02-04,EU,IT,home,107.74080000000001,1
2025-02-04,EU,NL,beauty,66.21,1
2025-02-04,EU,NL,clothing,37.69,1
2025-02-04,EU,NL,electronics,795.1600000000001,2
2025-02-04,EU,PT,books,29.45,1
2025-02-04,EU,PT,clothing,130.2264,1
2025-02-04,EU,SE,home,59.08,1
2025-02-04,LATAM,AR,books,25.41,1
2025-02-04,LATAM,AR,sports,104.6628,1
2025-02-04,LATAM,BR,beauty,77.18,2
2025-02-04,LATAM,BR,clothing,138.5064,2
2025-02-04,LATAM,BR,electronics,378.02,2
2025-02-04,LATAM,CL,books,8.985600000000002,1
2025-02-04,LATAM,CO,books,29.08,1
2025-02-04,LATAM,CO,electronics,686.7528,2
2025-02-04,LATAM,CO,home,88.236,1
2025-02-04,LATAM,CO,toys,32.78,2
2025-02-04,LATAM,MX,beauty,37.91,1
2025-02-04,LATAM,MX,electronics,683.2092399999999,3
2025-02-04,LATAM,PE,electronics,202.38,1
2025-02-05,EU,DE,clothing,155.91,2
2025-02-05,EU,ES,clothing,63.1908,1
2025-02-05,EU,ES,home,49.55,1
2025-02-05,EU,ES,sports,4.29026,1
2025-02-05,EU,FR,beauty,21.16,1
2025-02-05,EU,FR,books,0.71746,1
2025-02-05,EU,FR,electronics,206.2476,1
2025-02-05,EU,IT,electronics,201.10680000000002,1
2025-02-05,EU,NL,electronics,47.3832,1
2025-02-05,EU,NL,toys,51.05,1
2025-02-05,EU,PT,electronics,5.276260000000001,1
2025-02-05,EU,PT,sports,40.726800000000004,1
2025-02-05,EU,SE,beauty,32.400000000000006,1
2025-02-05,EU,SE,books,15.54,1
2025-02-05,EU,SE,clothing,87.7,1
2025-02-05,EU,SE,electronics,7.0197400000000005,1
2025-02-05,EU,SE,home,197.88,3
2025-02-05,LATAM,AR,books,17.19,1
2025-02-05,LATAM,AR,electronics,14.323680000000001,1
2025-02-05,LATAM,AR,home,157.06912000000003,2
2025-02-05,LATAM,BR,electronics,689.5826,3
2025-02-05,LATAM,BR,home,76.77720000000001,1
2025-02-05,LATAM,BR,sports,143.88,1
2025-02-05,LATAM,CL,clothing,49.5914,2
2025-02-05,LATAM,CL,home,3.1372200000000006,1
2025-02-05,LATAM,CO,books,29.98,1
2025-02-05,LATAM,CO,clothing,133.9796,3
2025-02-05,LATAM,MX,books,12.3552,1
2025-02-05,LATAM,MX,electronics,767.2792,2
2025-02-05,LATAM,MX,home,82.75,1
2025-02-05,LATAM,MX,sports,213.90480000000002,1
2025-02-05,LATAM,PE,home,49.6368,1
2025-02-05,LATAM,PE,sports,91.2492,1
2025-02-05,LATAM,PE,toys,19.14,1
2025-02-06,EU,DE,sports,69.69,1
2025-02-06,EU,ES,clothing,42.93,1
2025-02-06,EU,ES,electronics,168.04958,2
2025-02-06,EU,ES,home,42.2,1
2025-02-06,EU,FR,electronics,434.42,1
2025-02-06,EU,IT,sports,25.68,1
2025-02-06,EU,IT,toys,24.45,1
2025-02-06,EU,PT,electronics,6.146840000000001,1
2025-02-06,EU,SE,beauty,7.4484,1
2025-02-06,EU,SE,electronics,584.1612,1
2025-02-06,EU,SE,toys,24.3,1
2025-02-06,LATAM,AR,books,3.5856000000000003,1
2025-02-06,LATAM,AR,electronics,254.49,1
2025-02-06,LATAM,BR,books,34.28,2
2025-02-06,LATAM,BR,clothing,67.38,1
2025-02-06,LATAM,BR,home,61.24,1
2025-02-06,LATAM,CL,books,1.2402,1
2025-02-06,LATAM,CL,home,37.61,1
2025-02-06,LATAM,CL,sports,102.91320000000002,1
2025-02-06,LATAM,CL,toys,12.938400000000001,1
2025-02-06,LATAM,CO,books,11.25,1
2025-02-06,LATAM,MX,clothing,5.4612,1
2025-02-06,LATAM,MX,sports,73.52,1
2025-02-06,LATAM,PE,electronics,11.15282,1
2025-02-06,LATAM,PE,home,246.288,2
2025-02-06,LATAM,PE,sports,41.14,1
2025-02-07,EU,DE,clothing,30.2832,1
2025-02-07,EU,DE,electronics,438.80400000000003,3
2025-02-07,EU,ES,books,22.334400000000002,2
2025-02-07,EU,ES,electronics,528.7,2
2025-02-07,EU,FR,beauty,69.41,1
2025-02-07,EU,FR,clothing,52.5528,1
2025-02-07,EU,FR,electronics,1122.0484000000001,4
2025-02-07,EU,FR,home,98.0542,2
2025-02-07,EU,IT,beauty,18.92,1
2025-02-07,EU,IT,sports,41.44,1
2025-02-07,EU,NL,beauty,86.84,1
2025-02-07,EU,NL,books,2.8373600000000003,2
2025-02-07,EU,PT,beauty,55.03,2
2025-02-07,EU,PT,clothing,21.17,1
2025-02-07,EU,PT,electronics,328.06,1
2025-02-07,EU,PT,home,59.92920000000001,1
2025-02-07,EU,SE,beauty,22.67,1
2025-02-07,LATAM,AR,books,21.6206,2
2025-02-07,LATAM,BR,books,28.7604,1
2025-02-07,LATAM,BR,clothing,4.167,1
2025-02-07,LATAM,BR,electronics,545.4184,2
2025-02-07,LATAM,CL,beauty,26.73,1
2025-02-07,LATAM,CL,clothing,48.610600000000005,2
2025-02-07,LATAM,CL,electronics,138.23,1
2025-02-07,LATAM,CL,sports,68.19,1
2025-02-07,LATAM,CO,electronics,11.19284,1
2025-02-07,LATAM,CO,home,8.783999999999999,1
2025-02-07,LATAM,MX,beauty,40.34488,2
2025-02-07,LATAM,MX,electronics,338.68,2
2025-02-07,LATAM,PE,books,19.08096,2
2025-02-07,LATAM,PE,sports,67.56,1
2025-02-08,EU,DE,books,42.57,1
2025-02-08,EU,DE,electronics,228.84646,2
2025-02-08,EU,ES,electronics,1006.6504,3
2025-02-08,EU,FR,electronics,195.56,1
2025-02-08,EU,FR,home,77.05799999999999,1
2025-02-08,EU,IT,beauty,56.14,2
2025-02-08,EU,IT,books,34.3656,1
2025-02-08,EU,IT,electronics,81.7182,1
2025-02-08,EU,IT,toys,27.4,1
2025-02-08,EU,NL,clothing,59.38,1
2025-02-08,EU,PT,beauty,83.8,1
2025-02-08,EU,SE,electronics,28.519199999999998,1
2025-02-08,EU,SE,sports,66.63,1
2025-02-08,EU,SE,toys,37.800000000000004,1
2025-02-08,LATAM,AR,books,41.839200000000005,1
2025-02-08,LATAM,AR,electronics,330.88,1
2025-02-08,LATAM,AR,home,4.9329,1
2025-02-08,LATAM,BR,electronics,165.82,1
2025-02-08,LATAM,BR,home,8.49758,1
2025-02-08,LATAM,BR,toys,23.84,1
2025-02-08,LATAM,CL,beauty,31.2888,2
2025-02-08,LATAM,CL,clothing,63.99,1
2025-02-08,LATAM,CL,electronics,14.22682,1
2025-02-08,LATAM,CL,toys,25.06,1
2025-02-08,LATAM,CO,books,3.5334,1
2025-02-08,LATAM,CO,electronics,362.71000000000004,2
2025-02-08,LATAM,MX,beauty,90.87,2
2025-02-08,LATAM,MX,books,29.2572,1
2025-02-08,LATAM,MX,electronics,789.1884000000001,2
2025-02-08,LATAM,MX,toys,10.2708,1
2025-02-08,LATAM,PE,beauty,56.473200000000006,1
2025-02-08,LATAM,PE,books,1.6865999999999999,1
2025-02-08,LATAM,PE,clothing,53.73,1
